timestamp,accel_x,accel_y,accel_z
82545,-9.22,-7.06,11.71
82568,-8.77,-9.69,11.87
82592,-8.23,-10.31,11.65
82615,-6.11,-10.35,10.40
82639,-5.02,-9.77,9.86
82663,-1.63,-7.43,8.75
82686,-0.27,-6.37,8.65
82710,3.44,-3.15,9.07
82733,4.66,-1.92,9.48
82757,7.31,1.13,10.86
82780,7.99,2.15,11.34
82804,9.10,4.73,12.48
82827,9.30,5.57,12.70
82851,8.99,7.34,12.41
82874,8.55,7.66,12.17
82898,6.26,7.85,11.31
82921,5.12,7.58,11.16
82945,1.10,5.88,11.19
82968,-0.27,5.16,11.19
82992,-4.01,2.17,10.75
83015,-5.02,1.15,10.65
83039,-7.57,-2.55,10.69
83062,-8.06,-3.44,10.88
83086,-9.12,-6.54,11.70
83109,-9.18,-7.49,11.88
83133,-8.79,-9.89,11.90
83156,-8.48,-10.27,11.75
83180,-8.15,-10.41,11.54
83203,-6.41,-10.19,10.35
83227,-5.71,-9.93,9.98
83250,-2.81,-8.07,8.80
83274,-1.86,-7.32,8.60
83298,-0.90,-6.65,8.45
83321,2.47,-3.77,8.77
83345,3.52,-2.80,9.10
83368,6.27,0.10,10.38
83392,7.05,0.92,10.77
83415,8.67,3.57,12.08
83439,9.06,4.61,12.45
83463,9.40,6.59,12.74
83486,9.16,7.12,12.51
83510,7.45,7.90,11.56
83533,6.40,7.81,11.30
83557,2.52,6.49,11.19
83580,0.98,5.71,11.23
83604,-3.19,2.96,10.93
83627,-4.30,1.72,10.74
83651,-7.16,-1.96,10.64
83674,-7.93,-3.07,10.86
83698,-9.08,-6.38,11.68
83721,-9.13,-7.47,11.86
83745,-8.75,-9.83,11.93
83768,-8.40,-10.27,11.69
83792,-6.70,-10.34,10.52
83815,-5.92,-10.00,10.07
83839,-2.99,-8.15,8.86
83862,-1.96,-7.38,8.60
83886,1.53,-4.67,8.63
83909,2.62,-3.73,8.87
83933,5.58,-0.71,10.03
83957,6.35,0.18,10.43
83980,7.05,0.95,10.84
84004,8.60,3.51,12.11
84027,9.00,4.38,12.45
84051,9.41,6.44,12.76
84074,9.27,6.87,12.61
84098,7.77,7.88,11.66
84121,6.83,7.77,11.36
84145,3.08,6.62,11.13
84168,1.48,5.77,11.20
84192,-3.03,3.09,10.96
84216,-4.53,1.62,10.76
84239,-7.67,-2.64,10.69
84263,-8.56,-4.22,11.00
84286,-9.15,-7.96,11.82
84310,-8.90,-9.26,11.86
84333,-7.21,-10.48,10.99
84357,-5.80,-10.05,10.26
84381,-4.09,-9.22,9.57
84404,0.06,-6.31,8.70
84428,2.28,-4.16,8.91
84451,6.11,-0.36,10.23
84475,7.46,1.11,10.92
84498,9.06,4.39,12.34
84522,9.35,5.70,12.70
84545,8.55,7.39,12.15
84569,7.37,7.74,11.65
84592,3.15,6.71,11.15
84616,0.54,5.56,11.26
84639,-4.32,2.00,10.80
84663,-6.06,-0.16,10.56
84686,-8.75,-4.34,11.02
84710,-9.15,-6.23,11.47
84733,-8.88,-9.44,11.84
84757,-8.21,-10.23,11.60
84781,-7.27,-10.47,11.10
84804,-4.26,-9.24,9.57
84828,-2.66,-8.17,9.04
84851,1.34,-5.08,8.72
84875,3.06,-3.45,9.03
84898,4.32,-2.11,9.49
84922,6.87,1.13,10.79
84945,7.42,2.09,11.31
84969,9.61,4.68,12.43
84992,9.56,5.53,12.65
85016,9.17,7.25,12.31
85039,8.61,7.38,12.05
85063,6.16,7.39,11.25
85087,4.95,7.82,11.18
85110,1.45,6.31,11.24
85134,0.52,5.28,11.21
85157,-3.33,2.68,10.93
85181,-4.24,1.97,10.80
85204,-6.88,-1.43,10.60
85228,-7.53,-2.56,10.69
85251,-9.00,-5.77,11.42
85275,-9.12,-6.75,11.71
85298,-9.00,-9.42,12.00
85322,-8.87,-9.83,11.96
85345,-7.86,-10.79,11.30
85369,-7.87,-11.15,10.97
85392,-5.86,-10.77,9.85
85416,-5.83,-10.87,9.81
85439,-3.51,-10.72,9.15
85463,-3.10,-11.70,9.32
85486,0.29,-11.20,9.25
85510,-1.00,-12.23,9.56
85533,-0.31,-12.02,9.33
85557,-3.76,-12.92,9.82
85581,-7.82,-12.26,10.51
