timestamp,accel_x,accel_y,accel_z
81143,2.30,0.01,11.66
81167,0.88,0.59,11.12
81190,0.30,0.60,10.96
81214,-1.39,-0.96,10.68
81237,-1.74,-1.55,10.61
81261,-2.37,-3.18,10.16
81284,-2.36,-3.40,10.12
81308,-1.42,-4.20,10.98
81331,-1.09,-4.35,11.21
81355,0.65,-3.79,11.37
81378,1.08,-3.30,11.31
81402,2.31,-1.25,11.48
81426,2.40,-0.14,11.74
81449,2.20,0.06,11.66
81473,0.70,0.61,11.08
81496,0.21,0.56,10.97
81520,-1.46,-1.13,10.68
81543,-1.83,-1.72,10.62
81567,-2.41,-3.23,10.14
81590,-2.36,-3.46,10.17
81613,-2.19,-3.67,10.29
81636,-1.92,-3.85,10.47
81660,-0.61,-4.41,11.31
81683,-0.10,-4.29,11.32
81707,1.58,-2.70,11.28
81730,1.94,-2.18,11.31
81754,2.53,-0.56,11.63
81777,2.54,-0.33,11.71
81801,1.62,0.40,11.43
81824,1.21,0.57,11.29
81848,-0.61,0.02,10.84
81872,-1.04,-0.44,10.77
81895,-2.20,-2.62,10.40
81919,-2.35,-2.95,10.31
81942,-2.00,-3.79,10.42
81966,-1.74,-4.02,10.67
81989,-0.23,-4.36,11.34
82013,0.16,-4.15,11.34
82036,1.80,-2.40,11.32
82060,2.07,-1.87,11.33
82083,2.51,-0.40,11.71
82107,2.49,-0.27,11.69
82130,1.47,0.47,11.37
82154,-0.36,0.29,10.82
82177,-0.74,-0.09,10.80
82201,-2.05,-2.29,10.51
82224,-2.23,-2.67,10.38
82248,-2.24,-3.62,10.25
82271,-2.05,-3.78,10.44
82295,-0.75,-4.40,11.30
82318,-0.34,-4.37,11.31
82342,1.30,-3.06,11.27
82365,1.65,-2.59,11.28
82389,2.49,-0.85,11.51
82412,2.51,-0.58,11.65
82436,2.00,0.21,11.56
82459,1.65,0.36,11.50
82483,-0.03,0.50,10.93
82506,-0.37,0.28,10.81
82530,-1.82,-1.77,10.60
82553,-2.03,-2.24,10.52
82577,-2.37,-3.41,10.17
82601,-2.23,-3.57,10.24
82624,-1.13,-4.32,11.15
82648,-0.87,-4.41,11.31
82671,0.78,-3.62,11.34
82695,1.13,-3.27,11.31
82718,2.28,-1.30,11.44
82742,2.37,-1.03,11.48
82765,2.28,-0.07,11.69
82789,2.17,0.07,11.65
82812,0.91,0.57,11.21
82836,0.64,0.62,11.10
82859,-0.90,-0.30,10.80
82883,-1.16,-0.63,10.71
82906,-2.12,-2.60,10.41
82930,-2.24,-2.84,10.34
82953,-2.16,-3.65,10.26
82977,-2.04,-3.75,10.42
83000,-0.90,-4.38,11.27
83024,-0.65,-4.40,11.30
83047,0.88,-3.61,11.32
83071,1.10,-3.34,11.30
83094,2.23,-1.52,11.40
83118,2.27,-1.26,11.47
83141,2.36,-0.23,11.71
83165,2.32,-0.13,11.73
83188,1.39,0.44,11.38
83212,1.24,0.53,11.31
83236,-0.36,0.31,10.87
83259,-0.55,0.19,10.82
83283,-1.75,-1.62,10.67
83306,-2.29,-3.07,10.24
83330,-2.30,-3.15,10.24
83353,-1.92,-3.83,10.50
83377,-1.80,-3.88,10.55
83400,-0.73,-4.39,11.29
83424,-0.62,-4.41,11.31
83447,0.80,-3.73,11.32
83471,0.89,-3.64,11.27
83494,2.03,-1.91,11.37
83518,2.11,-1.79,11.36
83541,2.40,-0.57,11.65
83565,2.37,-0.51,11.64
83588,1.98,0.18,11.60
83612,1.92,0.23,11.60
83635,0.77,0.59,11.18
83659,0.74,0.59,11.14
83682,-0.62,0.10,10.82
83706,-0.68,0.06,10.78
83729,-1.75,-1.66,10.65
83753,-1.73,-1.65,10.66
83776,-2.25,-3.00,10.27
83800,-2.09,-3.68,10.31
83824,-2.11,-3.64,10.28
83847,-1.30,-4.19,10.98
83871,-1.28,-4.17,10.95
83894,-0.28,-4.37,11.35
83918,-0.35,-4.34,11.34
83941,0.83,-3.70,11.31
83965,0.77,-3.74,11.30
83989,1.85,-2.24,11.27
84012,1.79,-2.33,11.22
84036,2.26,-1.07,11.45
84059,2.22,-1.11,11.45
84083,2.28,-0.27,11.71
84106,2.28,-0.28,11.69
84130,1.80,0.24,11.53
84153,1.81,0.24,11.59
84177,0.83,0.60,11.17
84200,0.86,0.56,11.23
84224,-0.38,0.38,10.81
84247,-0.31,0.40,10.82
84271,-1.37,-0.92,10.69
84294,-1.36,-0.83,10.68
84318,-2.03,-2.43,10.53
84341,-1.99,-2.39,10.55
84365,-2.27,-3.30,10.19
84388,-2.29,-3.29,10.17
84412,-1.78,-3.91,10.56
84435,-1.76,-3.91,10.58
84459,-0.70,-4.40,11.24
84482,-0.73,-4.41,11.28
84506,0.60,-3.90,11.31
84529,0.71,-3.79,11.31
84553,1.95,-2.12,11.31
84576,2.39,-0.76,11.57
84600,2.40,-0.66,11.60
84624,2.10,0.08,11.62
84647,2.02,0.16,11.62
84671,0.85,0.61,11.20
84695,-0.66,0.04,10.76
84718,-0.84,-0.17,10.78
84742,-1.93,-2.15,10.59
84765,-2.03,-2.34,10.52
84789,-2.32,-3.39,10.15
84812,-2.30,-3.45,10.16
84836,-1.48,-4.11,10.88
84859,-1.34,-4.20,10.99
84883,-0.04,-4.28,11.35
84906,0.21,-4.16,11.35
84930,1.60,-2.63,11.28
84953,1.85,-2.34,11.30
84977,2.46,-0.78,11.54
85000,2.46,-0.60,11.62
85024,2.05,0.15,11.57
85047,1.87,0.26,11.52
85071,0.41,0.62,11.00
85094,0.16,0.56,10.97
85118,-1.32,-0.87,10.70
85141,-1.54,-1.20,10.71
85165,-2.32,-2.89,10.34
85189,-2.09,-3.69,10.32
85212,-2.02,-3.80,10.41
85236,-0.86,-4.37,11.26
85259,-0.70,-4.42,11.29
85283,0.81,-3.68,11.31
85306,1.02,-3.42,11.28
85330,2.23,-1.54,11.38
85353,2.29,-1.33,11.39
85377,2.43,-0.28,11.75
85401,2.37,-0.14,11.70
85424,1.49,0.45,11.38
85448,1.18,0.50,11.30
85471,-0.39,0.32,10.83
85495,-0.56,0.16,10.82
85518,-1.77,-1.67,10.61
85542,-1.80,-1.83,10.62
85565,-2.32,-3.13,10.19
85589,-2.31,-3.23,10.20
85612,-1.86,-3.87,10.52
85636,-1.77,-3.87,10.59
85659,-0.75,-4.39,11.27
85683,-0.70,-4.39,11.30
85706,0.51,-3.94,11.33
85730,0.49,-3.98,11.30
85753,1.66,-2.54,11.25
85777,1.58,-2.61,11.24
85800,1.93,-1.91,11.30
85824,1.73,-2.01,11.22
85847,1.89,-1.65,11.28
85871,1.44,-3.13,11.15
85894,1.61,-2.06,11.21
85918,1.02,-3.61,11.17
85941,1.19,-3.35,11.15
85965,1.29,-2.90,11.13
85989,0.47,-4.16,11.28
86012,0.54,-4.20,11.27
86036,-0.34,-4.23,11.28
86059,-0.37,-4.21,11.28
86083,-0.37,-4.27,11.27
86106,-1.21,-3.90,10.59
86130,-1.28,-3.59,10.51
86154,-1.65,-3.23,10.47
86177,-1.68,-2.99,10.50
86201,-1.35,-1.37,10.78
86224,-1.42,-1.52,10.75
86248,-0.75,0.09,10.78
86271,-0.82,-0.02,10.78
86295,-0.04,0.54,10.90
86318,-0.32,0.46,10.84
86342,0.55,0.62,11.17
86366,0.13,0.56,10.98
86389,-0.36,0.43,10.84
86413,0.33,0.70,11.04
86436,-0.33,0.44,10.85
86460,0.27,0.62,11.03
86483,-0.40,0.40,10.85
86507,0.03,0.58,10.93
86530,-0.71,0.09,10.78
86554,-0.38,0.43,10.87
86577,-1.06,-0.48,10.76
86601,-0.89,-0.17,10.77
86624,-1.62,-1.40,10.68
86648,-1.44,-1.02,10.68
86671,-1.98,-2.42,10.54
86695,-1.89,-2.20,10.61
86718,-2.23,-3.01,10.28
86742,-2.21,-3.02,10.34
86766,-2.09,-3.62,10.25
86789,-1.38,-4.09,10.84
86813,-1.49,-4.03,10.74
86836,-0.55,-4.43,11.32
86860,-0.67,-4.39,11.27
86884,0.45,-4.03,11.33
86907,0.40,-4.06,11.36
86931,1.50,-2.83,11.17
86954,1.43,-2.86,11.24
86978,2.15,-1.48,11.34
87001,2.16,-1.50,11.37
87025,2.32,-0.50,11.64
87048,2.32,-0.52,11.61
87072,2.03,0.09,11.69
87095,2.04,0.03,11.64
87119,1.26,0.52,11.42
87142,1.35,0.43,11.34
87166,0.13,0.60,10.93
87189,0.26,0.58,10.97
87213,-0.89,-0.20,10.75
87236,-0.78,-0.07,10.77
87260,-1.72,-1.63,10.64
87283,-1.64,-1.50,10.65
87307,-2.18,-2.81,10.36
87330,-2.08,-2.73,10.45
87354,-2.16,-3.43,10.23
87377,-2.20,-3.41,10.20
87401,-1.75,-3.84,10.51
87424,-1.92,-3.75,10.35
87448,-1.23,-4.16,10.90
87471,-0.52,-4.37,11.34
87495,-0.79,-4.26,11.19
87518,-0.03,-4.36,11.31
87542,-0.44,-4.39,11.32
87566,0.29,-4.17,11.34
87589,0.97,-3.65,11.25
87613,0.50,-4.04,11.28
87636,1.15,-3.22,11.22
87660,0.69,-3.97,11.26
87684,1.31,-3.07,11.17
87707,0.93,-3.66,11.25
87731,1.63,-2.51,11.20
87754,1.47,-2.88,11.19
87778,2.17,-1.60,11.35
87801,2.11,-1.68,11.35
87825,2.38,-0.64,11.58
87849,2.14,-0.00,11.65
87872,2.14,0.11,11.67
87896,1.16,0.51,11.31
87919,1.05,0.51,11.26
87943,-0.55,0.15,10.82
87966,-0.85,-0.19,10.77
87990,-2.08,-2.32,10.47
88013,-2.27,-2.72,10.33
88037,-2.18,-3.69,10.30
88060,-1.87,-3.93,10.60
88084,-0.25,-4.35,11.31
88107,0.37,-3.93,11.35
88131,2.16,-1.77,11.42
88154,2.51,-1.04,11.51
88178,2.28,0.13,11.60
88201,1.64,0.41,11.39
88225,-0.74,-0.23,10.81
88248,-1.61,-1.40,10.68
88272,-2.52,-3.33,10.06
88295,-2.18,-3.80,10.39
88319,-0.15,-4.25,11.32
88342,0.83,-3.35,11.35
88366,2.63,-0.88,11.58
88390,1.98,0.26,11.48
88413,0.91,0.70,11.09
88437,-1.66,-1.58,10.63
88461,-2.35,-2.76,10.30
88484,-1.94,-3.98,10.69
88508,-0.99,-4.41,11.22
88531,1.64,-2.49,11.33
88555,2.45,-1.21,11.56
88578,2.21,0.17,11.57
88602,1.18,0.48,11.16
88625,-1.59,-1.39,10.69
88649,-2.36,-2.69,10.33
88672,-1.94,-4.03,10.64
88696,-0.93,-4.46,11.24
88719,1.70,-2.33,11.39
88743,2.49,-1.10,11.57
88766,2.26,0.09,11.54
88790,1.24,0.52,11.17
88813,-1.47,-1.10,10.72
88836,-1.26,-0.86,10.72
88859,-2.58,-3.26,10.06
88883,-2.32,-3.55,10.30
88906,-0.42,-4.44,11.30
88930,1.95,-2.20,11.38
88953,2.51,-1.00,11.58
88977,2.28,0.07,11.60
89000,1.45,0.46,11.26
89024,-1.08,-0.68,10.77
89047,-1.91,-1.89,10.58
89071,-2.38,-3.61,10.17
89095,-1.89,-4.06,10.70
89118,0.32,-3.90,11.38
89142,1.32,-2.93,11.33
89165,2.69,-0.71,11.67
89189,2.63,-0.17,11.75
89212,0.88,0.58,11.09
89236,-0.14,0.23,10.85
89259,-2.11,-2.30,10.48
89283,-2.49,-2.99,10.17
89306,-1.71,-4.18,10.75
89330,-1.07,-4.36,11.25
89353,1.10,-3.18,11.30
89377,1.83,-2.33,11.32
89400,2.62,-0.50,11.69
89424,2.53,-0.13,11.74
89447,1.07,0.55,11.17
89471,0.33,0.55,10.97
89494,-1.63,-1.27,10.65
89518,-2.01,-2.17,10.50
89541,-2.36,-3.49,10.13
89565,-2.03,-4.08,10.49
89588,-0.35,-3.99,11.35
89612,0.39,-4.19,11.32
89635,2.25,-1.64,11.44
89659,2.57,-0.73,11.62
89682,2.00,0.20,11.47
89706,1.10,0.56,11.15
89729,-1.53,-1.20,10.70
89753,-2.33,-2.57,10.33
